Actual Label,Predicted Label,Video Path,Video ID,Sampling Strategy,Video Index,Correct
bee keeping,chopping wood,kinetics-dataset/val/bee keeping/ZD_3TaMjndQ_000334_000344.mp4,ZD_3TaMjndQ,random-num,4941,False
massaging legs,massaging legs,kinetics-dataset/val/massaging legs/-lKtqHLTMEA_000036_000046.mp4,-lKtqHLTMEA,random-num,2908,True
cutting nails,sniffing,kinetics-dataset/val/cutting nails/OXS6hlNV2eg_000000_000010.mp4,OXS6hlNV2eg,random-num,3126,False
long jump,long jump,kinetics-dataset/val/long jump/rd2iBHtb2p0_000004_000014.mp4,rd2iBHtb2p0,random-num,3450,True
cleaning floor,sweeping floor,kinetics-dataset/val/cleaning floor/j3eBeMg2pgg_000001_000011.mp4,j3eBeMg2pgg,random-num,2323,False
climbing tree,climbing tree,kinetics-dataset/val/climbing tree/YHqqu4FBVWg_000048_000058.mp4,YHqqu4FBVWg,random-num,6773,True
shaving head,trimming or shaving beard,kinetics-dataset/val/shaving head/o_cPPSEheYw_000171_000181.mp4,o_cPPSEheYw,random-num,5529,False
drumming fingers,washing dishes,kinetics-dataset/val/drumming fingers/4Px7UHxwM50_000075_000085.mp4,4Px7UHxwM50,random-num,2148,False
side kick,archery,kinetics-dataset/val/side kick/MxQ27tAD7wU_000000_000010.mp4,MxQ27tAD7wU,random-num,3742,False
driving car,driving car,kinetics-dataset/val/driving car/-54UGh2sZZk_000035_000045.mp4,-54UGh2sZZk,random-num,1430,True
riding mountain bike,riding mountain bike,kinetics-dataset/val/riding mountain bike/aRVBTu8K6L0_000054_000064.mp4,aRVBTu8K6L0,random-num,5618,True
giving or receiving award,giving or receiving award,kinetics-dataset/val/giving or receiving award/lXM8u5_0wbI_000012_000022.mp4,lXM8u5_0wbI,random-num,2483,True
counting money,counting money,kinetics-dataset/val/counting money/-2vdj0y_rI4_000055_000065.mp4,-2vdj0y_rI4,random-num,5421,True
arm wrestling,arm wrestling,kinetics-dataset/val/arm wrestling/pe9mvKRYwk4_000002_000012.mp4,pe9mvKRYwk4,random-num,2970,True
juggling balls,shooting basketball,kinetics-dataset/val/juggling balls/NHITrFTUvMw_000002_000012.mp4,NHITrFTUvMw,random-num,1089,False
side kick,side kick,kinetics-dataset/val/side kick/sZ8JiPfAoWc_000005_000015.mp4,sZ8JiPfAoWc,random-num,3743,True
frying vegetables,frying vegetables,kinetics-dataset/val/frying vegetables/WP1YCgYMOlI_000242_000252.mp4,WP1YCgYMOlI,random-num,6290,True
motorcycling,motorcycling,kinetics-dataset/val/motorcycling/CVPjZGMWIUM_000025_000035.mp4,CVPjZGMWIUM,random-num,7045,True
balloon blowing,balloon blowing,kinetics-dataset/val/balloon blowing/HB_pjEi1YXA_000071_000081.mp4,HB_pjEi1YXA,random-num,1961,True
playing cards,playing cards,kinetics-dataset/val/playing cards/RBCijFK_fBI_000027_000037.mp4,RBCijFK_fBI,random-num,3601,True
unboxing,unboxing,kinetics-dataset/val/unboxing/sufeABe_H1I_000170_000180.mp4,sufeABe_H1I,random-num,5024,True
crawling baby,pumping fist,kinetics-dataset/val/crawling baby/CR_3tjerNNs_000041_000051.mp4,CR_3tjerNNs,random-num,3073,False
sneezing,yawning,kinetics-dataset/val/sneezing/Ij_3UvY3b8E_000000_000010.mp4,Ij_3UvY3b8E,random-num,362,False
climbing a rope,pole vault,kinetics-dataset/val/climbing a rope/NfH4FZhrtvE_000002_000012.mp4,NfH4FZhrtvE,random-num,4775,False
shaving legs,whistling,kinetics-dataset/val/shaving legs/B_E-eRN3FQQ_000121_000131.mp4,B_E-eRN3FQQ,random-num,33,False
wrestling,wrestling,kinetics-dataset/val/wrestling/KbIRKFTtSxk_000024_000034.mp4,KbIRKFTtSxk,random-num,1930,True
golf driving,golf driving,kinetics-dataset/val/golf driving/dhpzYm8xWYg_000004_000014.mp4,dhpzYm8xWYg,random-num,1097,True
biking through snow,ski jumping,kinetics-dataset/val/biking through snow/TRy89BWatRQ_000003_000013.mp4,TRy89BWatRQ,random-num,1597,False
giving or receiving award,giving or receiving award,kinetics-dataset/val/giving or receiving award/8fVOe2EDtc8_000012_000022.mp4,8fVOe2EDtc8,random-num,2481,True
eating watermelon,sticking tongue out,kinetics-dataset/val/eating watermelon/p2s5fet6Xu0_000068_000078.mp4,p2s5fet6Xu0,random-num,4393,False
applying cream,brushing hair,kinetics-dataset/val/applying cream/K0RAdmpnfuc_000109_000119.mp4,K0RAdmpnfuc,random-num,2999,False
using remote controller (not gaming),answering questions,kinetics-dataset/val/using remote controller (not gaming)/hu2dBJTGJqI_000012_000022.mp4,hu2dBJTGJqI,random-num,6324,False
balloon blowing,throwing ball,kinetics-dataset/val/balloon blowing/8MinkHHzHRo_000018_000028.mp4,8MinkHHzHRo,random-num,1967,False
dribbling basketball,dribbling basketball,kinetics-dataset/val/dribbling basketball/BEoXBFW5Yuw_000035_000045.mp4,BEoXBFW5Yuw,random-num,2575,True
cracking neck,laughing,kinetics-dataset/val/cracking neck/CC3oPUeWhsY_000000_000010.mp4,CC3oPUeWhsY,random-num,5461,False
feeding fish,playing paintball,kinetics-dataset/val/feeding fish/Yj0plszqblU_000023_000033.mp4,Yj0plszqblU,random-num,4497,False
squat,squat,kinetics-dataset/val/squat/OthVTt3jiqw_000006_000016.mp4,OthVTt3jiqw,random-num,3691,True
skiing slalom,skiing (not slalom or crosscountry),kinetics-dataset/val/skiing slalom/gfux7QZsXGg_000172_000182.mp4,gfux7QZsXGg,random-num,3571,False
spinning poi,juggling fire,kinetics-dataset/val/spinning poi/7LOtcLB5-VA_000079_000089.mp4,7LOtcLB5-VA,random-num,3850,False
headbanging,pumping fist,kinetics-dataset/val/headbanging/GNKAiDaDBug_000005_000015.mp4,GNKAiDaDBug,random-num,532,False
eating hotdog,smoking,kinetics-dataset/val/eating hotdog/CZezk_EbMOY_000107_000117.mp4,CZezk_EbMOY,random-num,5349,False
climbing a rope,archery,kinetics-dataset/val/climbing a rope/6Lz09qQhHkM_000001_000011.mp4,6Lz09qQhHkM,random-num,4788,False
plastering,spray painting,kinetics-dataset/val/plastering/RTVJWp5Nu-s_000152_000162.mp4,RTVJWp5Nu-s,random-num,2659,False
cooking sausages,barbequing,kinetics-dataset/val/cooking sausages/fXb_RVaU_MA_000328_000338.mp4,fXb_RVaU_MA,random-num,6914,False
bench pressing,bench pressing,kinetics-dataset/val/bench pressing/3q0f6BJx_V8_000002_000012.mp4,3q0f6BJx_V8,random-num,4111,True
zumba,doing aerobics,kinetics-dataset/val/zumba/hhUoOAyFy38_000008_000018.mp4,hhUoOAyFy38,random-num,1281,False
waxing back,waxing chest,kinetics-dataset/val/waxing back/_3yfcMBAA38_000415_000425.mp4,_3yfcMBAA38,random-num,6899,False
drinking shots,pumping fist,kinetics-dataset/val/drinking shots/0fmNdKx4cdI_000003_000013.mp4,0fmNdKx4cdI,random-num,1837,False
bobsledding,bobsledding,kinetics-dataset/val/bobsledding/ZLQkCemE_Xs_000318_000328.mp4,ZLQkCemE_Xs,random-num,3382,True
ski jumping,ski jumping,kinetics-dataset/val/ski jumping/Kxhz0tM5kro_000037_000047.mp4,Kxhz0tM5kro,random-num,1952,True
punching person (boxing),punching person (boxing),kinetics-dataset/val/punching person (boxing)/dQ0cG_xaPeU_000149_000159.mp4,dQ0cG_xaPeU,random-num,302,True
pushing car,pushing car,kinetics-dataset/val/pushing car/G4DepGkcNL8_000003_000013.mp4,G4DepGkcNL8,random-num,260,True
jogging,skateboarding,kinetics-dataset/val/jogging/ib0dw8th6To_000634_000644.mp4,ib0dw8th6To,random-num,4068,False
filling eyebrows,filling eyebrows,kinetics-dataset/val/filling eyebrows/GDqoputNOmY_000127_000137.mp4,GDqoputNOmY,random-num,2467,True
sanding floor,sanding floor,kinetics-dataset/val/sanding floor/n3fN9ELsQwk_000003_000013.mp4,n3fN9ELsQwk,random-num,6700,True
cheerleading,cheerleading,kinetics-dataset/val/cheerleading/oGLY8G334yU_000225_000235.mp4,oGLY8G334yU,random-num,4969,True
moving furniture,air drumming,kinetics-dataset/val/moving furniture/kZqDYyL1lSU_000002_000012.mp4,kZqDYyL1lSU,random-num,5389,False
recording music,doing laundry,kinetics-dataset/val/recording music/bOsf8_M68wY_000014_000024.mp4,bOsf8_M68wY,random-num,590,False
eating watermelon,eating watermelon,kinetics-dataset/val/eating watermelon/WEhwJ0Ee1RM_000039_000049.mp4,WEhwJ0Ee1RM,random-num,4370,True
finger snapping,belly dancing,kinetics-dataset/val/finger snapping/UY9HKmdXMvQ_000000_000010.mp4,UY9HKmdXMvQ,random-num,7005,False
windsurfing,sailing,kinetics-dataset/val/windsurfing/HmCUN62Nke0_000201_000211.mp4,HmCUN62Nke0,random-num,663,False
tap dancing,high kick,kinetics-dataset/val/tap dancing/j8IT6xN6D8g_000043_000053.mp4,j8IT6xN6D8g,random-num,1226,False
watering plants,tossing salad,kinetics-dataset/val/watering plants/qz6CfMERMoo_000015_000025.mp4,qz6CfMERMoo,random-num,3149,False
curling hair,curling hair,kinetics-dataset/val/curling hair/gwNMVUlBUtY_000068_000078.mp4,gwNMVUlBUtY,random-num,4646,True
shooting basketball,throwing ball,kinetics-dataset/val/shooting basketball/0MG3pzym-G8_000002_000012.mp4,0MG3pzym-G8,random-num,3065,False
sign language interpreting,sign language interpreting,kinetics-dataset/val/sign language interpreting/GTiGQtH8bdI_000086_000096.mp4,GTiGQtH8bdI,random-num,4925,True
tapping guitar,tapping guitar,kinetics-dataset/val/tapping guitar/Nanyl6Q_Loc_000012_000022.mp4,Nanyl6Q_Loc,random-num,925,True
washing hands,washing dishes,kinetics-dataset/val/washing hands/csvKH6nmf3Q_000004_000014.mp4,csvKH6nmf3Q,random-num,6353,False
using remote controller (not gaming),using remote controller (not gaming),kinetics-dataset/val/using remote controller (not gaming)/iKJ_R-CB1oI_000047_000057.mp4,iKJ_R-CB1oI,random-num,6333,True
digging,riding mountain bike,kinetics-dataset/val/digging/hBMLJRNjjso_000008_000018.mp4,hBMLJRNjjso,random-num,791,False
skateboarding,skateboarding,kinetics-dataset/val/skateboarding/hYK_Jcr-N-o_000064_000074.mp4,hYK_Jcr-N-o,random-num,3617,True
auctioning,washing feet,kinetics-dataset/val/auctioning/JzAYnk-gf4Y_000045_000055.mp4,JzAYnk-gf4Y,random-num,1362,False
trimming trees,trimming trees,kinetics-dataset/val/trimming trees/5H02ohmoKow_000068_000078.mp4,5H02ohmoKow,random-num,6614,True
skydiving,skydiving,kinetics-dataset/val/skydiving/D2za2DxJ1iw_000047_000057.mp4,D2za2DxJ1iw,random-num,1564,True
capoeira,capoeira,kinetics-dataset/val/capoeira/Tmr3oMQrQik_000052_000062.mp4,Tmr3oMQrQik,random-num,2856,True
dining,barbequing,kinetics-dataset/val/dining/p-RsInF3YVc_000307_000317.mp4,p-RsInF3YVc,random-num,3549,False
salsa dancing,tango dancing,kinetics-dataset/val/salsa dancing/RwnXuIanfE0_000231_000241.mp4,RwnXuIanfE0,random-num,3392,False
doing laundry,ripping paper,kinetics-dataset/val/doing laundry/QzXRtJjzjzE_000000_000010.mp4,QzXRtJjzjzE,random-num,3650,False
playing violin,playing violin,kinetics-dataset/val/playing violin/mVH_WLmT_tc_000018_000028.mp4,mVH_WLmT_tc,random-num,2010,True
washing feet,washing feet,kinetics-dataset/val/washing feet/Jg0hSCjDilY_000012_000022.mp4,Jg0hSCjDilY,random-num,5577,True
folding clothes,folding clothes,kinetics-dataset/val/folding clothes/PlBv0BsUFfU_000198_000208.mp4,PlBv0BsUFfU,random-num,2250,True
breakdancing,cleaning floor,kinetics-dataset/val/breakdancing/Y0FJ5-D7cjU_000005_000015.mp4,Y0FJ5-D7cjU,random-num,1175,False
springboard diving,swimming breast stroke,kinetics-dataset/val/springboard diving/YJD5hSb3dJs_000008_000018.mp4,YJD5hSb3dJs,random-num,5056,False
hockey stop,yoga,kinetics-dataset/val/hockey stop/hd8jvkRONkU_000006_000016.mp4,hd8jvkRONkU,random-num,4275,False
playing bass guitar,playing guitar,kinetics-dataset/val/playing bass guitar/gJFNNbxsCN8_000104_000114.mp4,gJFNNbxsCN8,random-num,1461,False
push up,stretching leg,kinetics-dataset/val/push up/AmyNuR-wjA4_000034_000044.mp4,AmyNuR-wjA4,random-num,7085,False
dancing macarena,dancing macarena,kinetics-dataset/val/dancing macarena/NsG31u7Pd2Q_000010_000020.mp4,NsG31u7Pd2Q,random-num,978,True
playing cymbals,dancing macarena,kinetics-dataset/val/playing cymbals/ozRbhJOOHWs_000092_000102.mp4,ozRbhJOOHWs,random-num,2187,False
side kick,side kick,kinetics-dataset/val/side kick/sBPBUV2QxPU_000025_000035.mp4,sBPBUV2QxPU,random-num,3733,True
giving or receiving award,giving or receiving award,kinetics-dataset/val/giving or receiving award/ik1QjvyGGEQ_000003_000013.mp4,ik1QjvyGGEQ,random-num,2478,True
changing oil,changing oil,kinetics-dataset/val/changing oil/1C4Q1Xjyeig_000102_000112.mp4,1C4Q1Xjyeig,random-num,1351,True
counting money,counting money,kinetics-dataset/val/counting money/_aq-P77x7yQ_000082_000092.mp4,_aq-P77x7yQ,random-num,5410,True
playing badminton,playing badminton,kinetics-dataset/val/playing badminton/eg65TYGfajI_000184_000194.mp4,eg65TYGfajI,random-num,5314,True
slacklining,walking the dog,kinetics-dataset/val/slacklining/5ViNWQvb0aE_000017_000027.mp4,5ViNWQvb0aE,random-num,6726,False
driving car,driving car,kinetics-dataset/val/driving car/UXLLg2SGJPs_000011_000021.mp4,UXLLg2SGJPs,random-num,1427,True
feeding birds,feeding birds,kinetics-dataset/val/feeding birds/N2RI3nEQQ3I_000008_000018.mp4,N2RI3nEQQ3I,random-num,6369,True
driving car,riding unicycle,kinetics-dataset/val/driving car/5EUF1Xl3DFY_000010_000020.mp4,5EUF1Xl3DFY,random-num,1442,False
dancing ballet,dancing ballet,kinetics-dataset/val/dancing ballet/_h6ZPj42QJU_000017_000027.mp4,_h6ZPj42QJU,random-num,3933,True
using remote controller (not gaming),using computer,kinetics-dataset/val/using remote controller (not gaming)/YCms_o0pBn4_000020_000030.mp4,YCms_o0pBn4,random-num,6331,False
capoeira,cartwheeling,kinetics-dataset/val/capoeira/RSaClwb3VtM_000080_000090.mp4,RSaClwb3VtM,random-num,2847,False
opening present,opening present,kinetics-dataset/val/opening present/iCa9879he4M_000000_000010.mp4,iCa9879he4M,random-num,2687,True
getting a haircut,dying hair,kinetics-dataset/val/getting a haircut/J6W_14bno8Y_000103_000113.mp4,J6W_14bno8Y,random-num,3561,False
drinking shots,pumping fist,kinetics-dataset/val/drinking shots/o1hqepKau4A_000004_000014.mp4,o1hqepKau4A,random-num,1832,False
bowling,bowling,kinetics-dataset/val/bowling/5Vu8HJ__eMg_000277_000287.mp4,5Vu8HJ__eMg,random-num,41,True
building cabinet,building cabinet,kinetics-dataset/val/building cabinet/ocVRu25bkYQ_000080_000090.mp4,ocVRu25bkYQ,random-num,4463,True
ripping paper,yoga,kinetics-dataset/val/ripping paper/4tnMjsQxGoI_000052_000062.mp4,4tnMjsQxGoI,random-num,5837,False
sneezing,crying,kinetics-dataset/val/sneezing/EUrok22l2lg_000037_000047.mp4,EUrok22l2lg,random-num,357,False
jetskiing,kitesurfing,kinetics-dataset/val/jetskiing/URLxWfi96Os_000029_000039.mp4,URLxWfi96Os,random-num,2716,False
kitesurfing,kitesurfing,kinetics-dataset/val/kitesurfing/KrkSfE2DWdg_000001_000011.mp4,KrkSfE2DWdg,random-num,2616,True
faceplanting,headbanging,kinetics-dataset/val/faceplanting/-0ew-c0w7uc_000002_000012.mp4,-0ew-c0w7uc,random-num,1987,False
windsurfing,windsurfing,kinetics-dataset/val/windsurfing/exqPTR1pIh8_000639_000649.mp4,exqPTR1pIh8,random-num,654,True
drumming fingers,balloon blowing,kinetics-dataset/val/drumming fingers/LD9gRyLXxFQ_000171_000181.mp4,LD9gRyLXxFQ,random-num,2144,False
playing harp,playing harp,kinetics-dataset/val/playing harp/lDJHECLeCmU_000034_000044.mp4,lDJHECLeCmU,random-num,3670,True
washing hair,shuffling cards,kinetics-dataset/val/washing hair/NhRqdRjPuiI_000067_000077.mp4,NhRqdRjPuiI,random-num,3316,False
climbing a rope,ski jumping,kinetics-dataset/val/climbing a rope/0pVGiAU6XEA_000011_000021.mp4,0pVGiAU6XEA,random-num,4774,False
throwing ball,throwing ball,kinetics-dataset/val/throwing ball/075Sp8SBR98_000000_000010.mp4,075Sp8SBR98,random-num,1296,True
swinging legs,pull ups,kinetics-dataset/val/swinging legs/gY2aoA_4Uz8_000003_000013.mp4,gY2aoA_4Uz8,random-num,3199,False
playing trumpet,playing saxophone,kinetics-dataset/val/playing trumpet/Zg4mhpKVM6Y_000299_000309.mp4,Zg4mhpKVM6Y,random-num,7123,False
jogging,hopscotch,kinetics-dataset/val/jogging/Ph1TS9_70EQ_000011_000021.mp4,Ph1TS9_70EQ,random-num,4061,False
riding mule,riding or walking with horse,kinetics-dataset/val/riding mule/E2_RYbnGF5U_000087_000097.mp4,E2_RYbnGF5U,random-num,5516,False
faceplanting,hockey stop,kinetics-dataset/val/faceplanting/dXhPdo54Eko_000001_000011.mp4,dXhPdo54Eko,random-num,1977,False
doing nails,doing nails,kinetics-dataset/val/doing nails/DBHp0muhKBo_000057_000067.mp4,DBHp0muhKBo,random-num,6031,True
decorating the christmas tree,decorating the christmas tree,kinetics-dataset/val/decorating the christmas tree/9vfOoUY3sBs_000027_000037.mp4,9vfOoUY3sBs,random-num,4303,True
celebrating,celebrating,kinetics-dataset/val/celebrating/l3ygHvjGOCg_000231_000241.mp4,l3ygHvjGOCg,random-num,2225,True
swinging on something,cleaning pool,kinetics-dataset/val/swinging on something/-NoPzfWbcG8_000002_000012.mp4,-NoPzfWbcG8,random-num,4260,False
sign language interpreting,pumping fist,kinetics-dataset/val/sign language interpreting/bawXc8t8Zrw_000014_000024.mp4,bawXc8t8Zrw,random-num,4932,False
checking tires,sharpening knives,kinetics-dataset/val/checking tires/dl54gRr-bmc_000084_000094.mp4,dl54gRr-bmc,random-num,4095,False
waxing eyebrows,waxing eyebrows,kinetics-dataset/val/waxing eyebrows/CzBc0KmNMQM_000004_000014.mp4,CzBc0KmNMQM,random-num,514,True
peeling apples,peeling potatoes,kinetics-dataset/val/peeling apples/eVh0SypU4tA_000007_000017.mp4,eVh0SypU4tA,random-num,4009,False
shaving head,shaving head,kinetics-dataset/val/shaving head/-0Eu83ggVq4_000235_000245.mp4,-0Eu83ggVq4,random-num,5523,True
clean and jerk,front raises,kinetics-dataset/val/clean and jerk/aXP9tRhw1GU_000004_000014.mp4,aXP9tRhw1GU,random-num,3780,False
hugging,hugging,kinetics-dataset/val/hugging/-FWfQhqFoYc_000061_000071.mp4,-FWfQhqFoYc,random-num,3286,True
golf driving,disc golfing,kinetics-dataset/val/golf driving/NTimjFnosxI_000009_000019.mp4,NTimjFnosxI,random-num,1112,False
somersaulting,pole vault,kinetics-dataset/val/somersaulting/TEbZT87pyvc_000004_000014.mp4,TEbZT87pyvc,random-num,3444,False
brush painting,crossing river,kinetics-dataset/val/brush painting/Y5Vsc9okkiE_000576_000586.mp4,Y5Vsc9okkiE,random-num,4434,False
climbing a rope,pole vault,kinetics-dataset/val/climbing a rope/ceYGsffpCMo_000017_000027.mp4,ceYGsffpCMo,random-num,4791,False
capoeira,capoeira,kinetics-dataset/val/capoeira/Nz_HZ63FPAI_000062_000072.mp4,Nz_HZ63FPAI,random-num,2860,True
cutting watermelon,cutting watermelon,kinetics-dataset/val/cutting watermelon/lk6a74GdwR4_000003_000013.mp4,lk6a74GdwR4,random-num,4412,True
parasailing,diving cliff,kinetics-dataset/val/parasailing/48NmtGEAdN0_000056_000066.mp4,48NmtGEAdN0,random-num,3177,False
peeling apples,peeling apples,kinetics-dataset/val/peeling apples/erjpP2MAlOQ_000001_000011.mp4,erjpP2MAlOQ,random-num,4013,True
cartwheeling,breakdancing,kinetics-dataset/val/cartwheeling/a89S3wQAPgU_000000_000010.mp4,a89S3wQAPgU,random-num,5748,False
changing oil,changing oil,kinetics-dataset/val/changing oil/--rC9Wkh6HA_000179_000189.mp4,--rC9Wkh6HA,random-num,1358,True
eating chips,eating chips,kinetics-dataset/val/eating chips/MhaRrHw65JI_000013_000023.mp4,MhaRrHw65JI,random-num,4577,True
skateboarding,skateboarding,kinetics-dataset/val/skateboarding/jQ939TWnXEY_000074_000084.mp4,jQ939TWnXEY,random-num,3615,True
playing basketball,dunking basketball,kinetics-dataset/val/playing basketball/sEN_lFB9QGk_000009_000019.mp4,sEN_lFB9QGk,random-num,808,False
salsa dancing,salsa dancing,kinetics-dataset/val/salsa dancing/cgDBJ21gNfA_000076_000086.mp4,cgDBJ21gNfA,random-num,3401,True
climbing tree,climbing tree,kinetics-dataset/val/climbing tree/9ewlr-Gj3Fg_000000_000010.mp4,9ewlr-Gj3Fg,random-num,6791,True
massaging back,massaging back,kinetics-dataset/val/massaging back/k7y855WsOZ0_000031_000041.mp4,k7y855WsOZ0,random-num,289,True
beatboxing,dancing macarena,kinetics-dataset/val/beatboxing/oxIepnsoNc8_000051_000061.mp4,oxIepnsoNc8,random-num,7143,False
shaving legs,shaving legs,kinetics-dataset/val/shaving legs/hfQUqw3FNfI_000402_000412.mp4,hfQUqw3FNfI,random-num,23,True
playing cards,playing cards,kinetics-dataset/val/playing cards/eTOLOfhaHiI_000202_000212.mp4,eTOLOfhaHiI,random-num,3592,True
eating watermelon,barbequing,kinetics-dataset/val/eating watermelon/8HZGTX8Irx0_000211_000221.mp4,8HZGTX8Irx0,random-num,4386,False
headbanging,waxing back,kinetics-dataset/val/headbanging/riKnfJj545o_000035_000045.mp4,riKnfJj545o,random-num,531,False
peeling potatoes,peeling potatoes,kinetics-dataset/val/peeling potatoes/K965JzV1fuo_000001_000011.mp4,K965JzV1fuo,random-num,414,True
making a cake,making pizza,kinetics-dataset/val/making a cake/mvu2ZWvneAo_000293_000303.mp4,mvu2ZWvneAo,random-num,2864,False
playing organ,bending back,kinetics-dataset/val/playing organ/TN_QcKErOD8_000019_000029.mp4,TN_QcKErOD8,random-num,759,False
tap dancing,country line dancing,kinetics-dataset/val/tap dancing/2nw_8_VOVAU_000088_000098.mp4,2nw_8_VOVAU,random-num,1245,False
marching,marching,kinetics-dataset/val/marching/G7HxOT0Bioo_000088_000098.mp4,G7HxOT0Bioo,random-num,890,True
driving tractor,drop kicking,kinetics-dataset/val/driving tractor/--9s8lCov-I_000002_000012.mp4,--9s8lCov-I,random-num,4982,False
laying bricks,laying bricks,kinetics-dataset/val/laying bricks/HutHBsG_HdU_000030_000040.mp4,HutHBsG_HdU,random-num,3719,True
vault,vault,kinetics-dataset/val/vault/PPRlQ1m3LlA_000008_000018.mp4,PPRlQ1m3LlA,random-num,6827,True
passing American football (in game),passing American football (in game),kinetics-dataset/val/passing American football (in game)/__lt03EF4ao_000010_000020.mp4,__lt03EF4ao,random-num,6549,True
mopping floor,cleaning floor,kinetics-dataset/val/mopping floor/R547-iOgb6g_000029_000039.mp4,R547-iOgb6g,random-num,3973,False
chopping wood,playing paintball,kinetics-dataset/val/chopping wood/2kpaZvmqiYA_000005_000015.mp4,2kpaZvmqiYA,random-num,1141,False
kicking field goal,kicking field goal,kinetics-dataset/val/kicking field goal/glWektLp8RA_000019_000029.mp4,glWektLp8RA,random-num,3757,True
bungee jumping,abseiling,kinetics-dataset/val/bungee jumping/dAeUFSdYG1I_000010_000020.mp4,dAeUFSdYG1I,random-num,7061,False
skiing slalom,skiing (not slalom or crosscountry),kinetics-dataset/val/skiing slalom/RvXnfumvBvQ_000412_000422.mp4,RvXnfumvBvQ,random-num,3575,False
dying hair,dying hair,kinetics-dataset/val/dying hair/Aw2OtZReLDk_000136_000146.mp4,Aw2OtZReLDk,random-num,6345,True
