Actual Label,Predicted Label,Video Path,Video ID,Sampling Strategy,Video Index,Correct
crying,crying,kinetics-dataset/val/crying/eKzzadTZ7v4_000001_000011.mp4,eKzzadTZ7v4,position_middle,3501,True
playing organ,playing harp,kinetics-dataset/val/playing organ/TN_QcKErOD8_000019_000029.mp4,TN_QcKErOD8,position_middle,759,False
hitting baseball,hitting baseball,kinetics-dataset/val/hitting baseball/3USSmzO001k_000058_000068.mp4,3USSmzO001k,position_middle,5141,True
playing clarinet,playing clarinet,kinetics-dataset/val/playing clarinet/7KtJqEQ_PVk_000196_000206.mp4,7KtJqEQ_PVk,position_middle,4242,True
hurling (sport),hurling (sport),kinetics-dataset/val/hurling (sport)/mRG0t1BWXxU_000042_000052.mp4,mRG0t1BWXxU,position_middle,6599,True
waxing back,smoking,kinetics-dataset/val/waxing back/YkpkTy5Xs3w_000043_000053.mp4,YkpkTy5Xs3w,position_middle,6894,False
answering questions,answering questions,kinetics-dataset/val/answering questions/5bGElGxGhbs_002934_002944.mp4,5bGElGxGhbs,position_middle,4031,True
washing hair,cleaning shoes,kinetics-dataset/val/washing hair/khMaJTS1YgE_000017_000027.mp4,khMaJTS1YgE,position_middle,3317,False
windsurfing,windsurfing,kinetics-dataset/val/windsurfing/mdmkxX5z-fA_000060_000070.mp4,mdmkxX5z-fA,position_middle,667,True
pole vault,hurdling,kinetics-dataset/val/pole vault/-eq5-ZoYv4Y_000006_000016.mp4,-eq5-ZoYv4Y,position_middle,1690,False
reading book,testifying,kinetics-dataset/val/reading book/STS-nvgZWWM_000011_000021.mp4,STS-nvgZWWM,position_middle,4695,False
faceplanting,faceplanting,kinetics-dataset/val/faceplanting/-0ew-c0w7uc_000002_000012.mp4,-0ew-c0w7uc,position_middle,1987,True
massaging back,massaging back,kinetics-dataset/val/massaging back/GriF7tGZeuY_000509_000519.mp4,GriF7tGZeuY,position_middle,287,True
eating carrots,eating carrots,kinetics-dataset/val/eating carrots/gYAO5IxnTa4_000022_000032.mp4,gYAO5IxnTa4,position_middle,1653,True
playing organ,moving furniture,kinetics-dataset/val/playing organ/U6emWTjz4gE_000195_000205.mp4,U6emWTjz4gE,position_middle,774,False
hula hooping,hula hooping,kinetics-dataset/val/hula hooping/ghyrOj-64-I_000001_000011.mp4,ghyrOj-64-I,position_middle,686,True
sharpening pencil,opening bottle,kinetics-dataset/val/sharpening pencil/JvY5s0Ap1f4_000013_000023.mp4,JvY5s0Ap1f4,position_middle,1559,False
playing cricket,playing cricket,kinetics-dataset/val/playing cricket/-J8NeF13oN0_000017_000027.mp4,-J8NeF13oN0,position_middle,2076,True
yoga,yoga,kinetics-dataset/val/yoga/-IeJ0CF3huY_000016_000026.mp4,-IeJ0CF3huY,position_middle,5680,True
blowing out candles,blowing out candles,kinetics-dataset/val/blowing out candles/VmdSMhng5y0_000059_000069.mp4,VmdSMhng5y0,position_middle,6262,True
cleaning floor,cleaning floor,kinetics-dataset/val/cleaning floor/X_Acgnt-6z0_000008_000018.mp4,X_Acgnt-6z0,position_middle,2322,True
changing wheel,checking tires,kinetics-dataset/val/changing wheel/auHqPVQAz5E_000067_000077.mp4,auHqPVQAz5E,position_middle,2499,False
exercising arm,exercising arm,kinetics-dataset/val/exercising arm/6N0uPlyK8ak_000050_000060.mp4,6N0uPlyK8ak,position_middle,5654,True
stomping grapes,stomping grapes,kinetics-dataset/val/stomping grapes/Jps_ov3HZIY_000042_000052.mp4,Jps_ov3HZIY,position_middle,2103,True
milking cow,milking cow,kinetics-dataset/val/milking cow/Tm6IZIFxl8Q_000046_000056.mp4,Tm6IZIFxl8Q,position_middle,1338,True
massaging feet,massaging feet,kinetics-dataset/val/massaging feet/F6AwAGEM-S0_000006_000016.mp4,F6AwAGEM-S0,position_middle,5111,True
abseiling,abseiling,kinetics-dataset/val/abseiling/O179fpfn1G4_000040_000050.mp4,O179fpfn1G4,position_middle,964,True
swing dancing,tango dancing,kinetics-dataset/val/swing dancing/3SFFYaz5czo_000025_000035.mp4,3SFFYaz5czo,position_middle,191,False
playing cymbals,playing cymbals,kinetics-dataset/val/playing cymbals/BHjh7yu7Lzo_000041_000051.mp4,BHjh7yu7Lzo,position_middle,2191,True
barbequing,barbequing,kinetics-dataset/val/barbequing/-43p5IQaY18_000383_000393.mp4,-43p5IQaY18,position_middle,5781,True
pumping fist,pushing cart,kinetics-dataset/val/pumping fist/2KjgwQP_-Os_000004_000014.mp4,2KjgwQP_-Os,position_middle,1916,False
eating burger,eating burger,kinetics-dataset/val/eating burger/pSspxsM1a9g_000004_000014.mp4,pSspxsM1a9g,position_middle,7037,True
planting trees,planting trees,kinetics-dataset/val/planting trees/NfpBY0Xbfqc_000019_000029.mp4,NfpBY0Xbfqc,position_middle,6890,True
cooking on campfire,cooking chicken,kinetics-dataset/val/cooking on campfire/pBaEJy6fgF4_000344_000354.mp4,pBaEJy6fgF4,position_middle,1799,False
reading book,reading book,kinetics-dataset/val/reading book/KurBYv9Hi6s_000028_000038.mp4,KurBYv9Hi6s,position_middle,4701,True
ski jumping,ski jumping,kinetics-dataset/val/ski jumping/T_DximV14OQ_000002_000012.mp4,T_DximV14OQ,position_middle,1946,True
eating doughnuts,gargling,kinetics-dataset/val/eating doughnuts/TXCy_lgIeJQ_000158_000168.mp4,TXCy_lgIeJQ,position_middle,458,False
laughing,crying,kinetics-dataset/val/laughing/bEN-M8LaxN4_000051_000061.mp4,bEN-M8LaxN4,position_middle,106,False
passing American football (in game),passing American football (in game),kinetics-dataset/val/passing American football (in game)/KlzJI2wQafk_000001_000011.mp4,KlzJI2wQafk,position_middle,6545,True
dodgeball,dodgeball,kinetics-dataset/val/dodgeball/Y2hg-xMRifw_000052_000062.mp4,Y2hg-xMRifw,position_middle,5282,True
springboard diving,springboard diving,kinetics-dataset/val/springboard diving/Glv-SLEJRpM_000002_000012.mp4,Glv-SLEJRpM,position_middle,5059,True
filling eyebrows,filling eyebrows,kinetics-dataset/val/filling eyebrows/Ru2Ua8flCvM_000058_000068.mp4,Ru2Ua8flCvM,position_middle,2463,True
yawning,scuba diving,kinetics-dataset/val/yawning/iGn7dk9hxN8_000004_000014.mp4,iGn7dk9hxN8,position_middle,2288,False
riding a bike,riding a bike,kinetics-dataset/val/riding a bike/hR--iDJcjgU_000069_000079.mp4,hR--iDJcjgU,position_middle,1121,True
yoga,yoga,kinetics-dataset/val/yoga/-Gb1pbOE32g_000032_000042.mp4,-Gb1pbOE32g,position_middle,5691,True
playing xylophone,playing xylophone,kinetics-dataset/val/playing xylophone/5LnRFlqlV6w_000001_000011.mp4,5LnRFlqlV6w,position_middle,5299,True
playing harmonica,playing harmonica,kinetics-dataset/val/playing harmonica/MdsKfut1Ugk_000020_000030.mp4,MdsKfut1Ugk,position_middle,2751,True
skiing crosscountry,skiing crosscountry,kinetics-dataset/val/skiing crosscountry/dlK5iFZwhT4_000372_000382.mp4,dlK5iFZwhT4,position_middle,4913,True
playing tennis,playing tennis,kinetics-dataset/val/playing tennis/GVK6q6VYAGs_000023_000033.mp4,GVK6q6VYAGs,position_middle,5908,True
playing harp,playing harp,kinetics-dataset/val/playing harp/YkGod1DOGsQ_000123_000133.mp4,YkGod1DOGsQ,position_middle,3665,True
tap dancing,shaving head,kinetics-dataset/val/tap dancing/9cFlNjI7nNg_000014_000024.mp4,9cFlNjI7nNg,position_middle,1253,False
singing,singing,kinetics-dataset/val/singing/FuHOkar7pYA_000026_000036.mp4,FuHOkar7pYA,position_middle,5231,True
folding clothes,folding napkins,kinetics-dataset/val/folding clothes/LVhzHoWaJiA_000000_000010.mp4,LVhzHoWaJiA,position_middle,2242,False
playing cello,playing cello,kinetics-dataset/val/playing cello/dHKHcgulsiM_000064_000074.mp4,dHKHcgulsiM,position_middle,4552,True
vault,vault,kinetics-dataset/val/vault/0_obbLl1Zyg_000035_000045.mp4,0_obbLl1Zyg,position_middle,6822,True
dining,drinking,kinetics-dataset/val/dining/aCkhItBpSVo_000110_000120.mp4,aCkhItBpSVo,position_middle,3546,False
zumba,zumba,kinetics-dataset/val/zumba/RZeatwX9l0o_000248_000258.mp4,RZeatwX9l0o,position_middle,1283,True
changing oil,changing oil,kinetics-dataset/val/changing oil/I_pWzPcKBBQ_000033_000043.mp4,I_pWzPcKBBQ,position_middle,1348,True
washing hair,washing hair,kinetics-dataset/val/washing hair/Kh166-FNAOQ_000096_000106.mp4,Kh166-FNAOQ,position_middle,3324,True
barbequing,barbequing,kinetics-dataset/val/barbequing/hBvYu8rKfXk_000000_000010.mp4,hBvYu8rKfXk,position_middle,5789,True
bungee jumping,bungee jumping,kinetics-dataset/val/bungee jumping/pTe8T-HL1kw_000139_000149.mp4,pTe8T-HL1kw,position_middle,7071,True
shuffling cards,shuffling cards,kinetics-dataset/val/shuffling cards/cPQEiIvzGUs_000148_000158.mp4,cPQEiIvzGUs,position_middle,991,True
exercising arm,exercising arm,kinetics-dataset/val/exercising arm/J_ueNbvilvs_000005_000015.mp4,J_ueNbvilvs,position_middle,5650,True
cutting pineapple,cutting pineapple,kinetics-dataset/val/cutting pineapple/aoS_An3ltEI_000010_000020.mp4,aoS_An3ltEI,position_middle,1025,True
bending back,passing American football (not in game),kinetics-dataset/val/bending back/V59G2JApoeo_000008_000018.mp4,V59G2JApoeo,position_middle,6387,False
tickling,tickling,kinetics-dataset/val/tickling/gpVfM7tax9c_000002_000012.mp4,gpVfM7tax9c,position_middle,4754,True
crying,ripping paper,kinetics-dataset/val/crying/d4LtT0DR0w4_000020_000030.mp4,d4LtT0DR0w4,position_middle,3510,False
slapping,dancing gangnam style,kinetics-dataset/val/slapping/_6PUxb47zJY_000000_000010.mp4,_6PUxb47zJY,position_middle,2824,False
drinking shots,drinking shots,kinetics-dataset/val/drinking shots/5XydIroPDng_000000_000010.mp4,5XydIroPDng,position_middle,1835,True
abseiling,kicking field goal,kinetics-dataset/val/abseiling/BiKRPPjAzvw_000017_000027.mp4,BiKRPPjAzvw,position_middle,953,False
cheerleading,brushing hair,kinetics-dataset/val/cheerleading/RLYzsL-bk_Y_000004_000014.mp4,RLYzsL-bk_Y,position_middle,4978,False
peeling potatoes,cooking chicken,kinetics-dataset/val/peeling potatoes/nKdqNcoYumU_000171_000181.mp4,nKdqNcoYumU,position_middle,424,False
swinging on something,swinging on something,kinetics-dataset/val/swinging on something/PqhEBVDdbcU_000004_000014.mp4,PqhEBVDdbcU,position_middle,4255,True
biking through snow,biking through snow,kinetics-dataset/val/biking through snow/MOBC2AAtq8w_000000_000010.mp4,MOBC2AAtq8w,position_middle,1584,True
skiing slalom,skiing slalom,kinetics-dataset/val/skiing slalom/RvXnfumvBvQ_000412_000422.mp4,RvXnfumvBvQ,position_middle,3575,True
grooming dog,grooming dog,kinetics-dataset/val/grooming dog/paI7Ps-2j24_000058_000068.mp4,paI7Ps-2j24,position_middle,1411,True
catching or throwing baseball,kicking soccer ball,kinetics-dataset/val/catching or throwing baseball/WuEYX5XWCsw_000002_000012.mp4,WuEYX5XWCsw,position_middle,6877,False
windsurfing,windsurfing,kinetics-dataset/val/windsurfing/HmCUN62Nke0_000201_000211.mp4,HmCUN62Nke0,position_middle,663,True
taking a shower,dying hair,kinetics-dataset/val/taking a shower/N0S9XCbj20M_000149_000159.mp4,N0S9XCbj20M,position_middle,940,False
headbutting,headbutting,kinetics-dataset/val/headbutting/pSjc6_p2wD8_000003_000013.mp4,pSjc6_p2wD8,position_middle,6422,True
tying knot (not on a tie),tying knot (not on a tie),kinetics-dataset/val/tying knot (not on a tie)/OXWthvBAKAc_000037_000047.mp4,OXWthvBAKAc,position_middle,2404,True
playing didgeridoo,playing didgeridoo,kinetics-dataset/val/playing didgeridoo/MCvI6KaKpus_000145_000155.mp4,MCvI6KaKpus,position_middle,16,True
water skiing,water skiing,kinetics-dataset/val/water skiing/C6kWeTyMH5U_000003_000013.mp4,C6kWeTyMH5U,position_middle,6635,True
eating hotdog,eating burger,kinetics-dataset/val/eating hotdog/WAoaX7rXhFQ_000003_000013.mp4,WAoaX7rXhFQ,position_middle,5336,False
passing American football (in game),passing American football (in game),kinetics-dataset/val/passing American football (in game)/K8vBVVe_QSs_000000_000010.mp4,K8vBVVe_QSs,position_middle,6540,True
playing piano,playing piano,kinetics-dataset/val/playing piano/9o68AyEWzcM_000081_000091.mp4,9o68AyEWzcM,position_middle,2583,True
riding mule,riding mule,kinetics-dataset/val/riding mule/0x6wV-RDB4A_000017_000027.mp4,0x6wV-RDB4A,position_middle,5507,True
carving pumpkin,carving pumpkin,kinetics-dataset/val/carving pumpkin/H4lcLtTEb-E_000015_000025.mp4,H4lcLtTEb-E,position_middle,5978,True
arranging flowers,cutting watermelon,kinetics-dataset/val/arranging flowers/04jTKnOYrZw_000076_000086.mp4,04jTKnOYrZw,position_middle,3293,False
side kick,side kick,kinetics-dataset/val/side kick/OPjonSK9blk_000018_000028.mp4,OPjonSK9blk,position_middle,3747,True
playing paintball,playing paintball,kinetics-dataset/val/playing paintball/fMSj1oCzsMo_000027_000037.mp4,fMSj1oCzsMo,position_middle,4344,True
water sliding,water sliding,kinetics-dataset/val/water sliding/_JcZ7Ry_9kg_000003_000013.mp4,_JcZ7Ry_9kg,position_middle,6197,True
dancing charleston,dancing macarena,kinetics-dataset/val/dancing charleston/Ax88fQ2PzKw_000028_000038.mp4,Ax88fQ2PzKw,position_middle,6249,False
making snowman,skiing (not slalom or crosscountry),kinetics-dataset/val/making snowman/VWoXZnizmMI_000221_000231.mp4,VWoXZnizmMI,position_middle,5943,False
eating doughnuts,headbutting,kinetics-dataset/val/eating doughnuts/odzoy22fTfE_000002_000012.mp4,odzoy22fTfE,position_middle,445,False
cleaning gutters,cleaning gutters,kinetics-dataset/val/cleaning gutters/SxDRDEGz94I_000088_000098.mp4,SxDRDEGz94I,position_middle,6847,True
flipping pancake,flipping pancake,kinetics-dataset/val/flipping pancake/lNz00plE8HE_000024_000034.mp4,lNz00plE8HE,position_middle,5466,True
changing oil,changing oil,kinetics-dataset/val/changing oil/PxpSsYOB4Yk_000029_000039.mp4,PxpSsYOB4Yk,position_middle,1344,True
abseiling,abseiling,kinetics-dataset/val/abseiling/3yaoNwz99xM_000062_000072.mp4,3yaoNwz99xM,position_middle,962,True
side kick,side kick,kinetics-dataset/val/side kick/mVk6WpXXPgU_000004_000014.mp4,mVk6WpXXPgU,position_middle,3729,True
eating chips,eating burger,kinetics-dataset/val/eating chips/Sneg5fZKyVg_000011_000021.mp4,Sneg5fZKyVg,position_middle,4565,False
catching fish,catching fish,kinetics-dataset/val/catching fish/N1jdOhiJ84Q_000028_000038.mp4,N1jdOhiJ84Q,position_middle,2732,True
laughing,washing hair,kinetics-dataset/val/laughing/R559estVW2Y_000026_000036.mp4,R559estVW2Y,position_middle,103,False
recording music,dancing macarena,kinetics-dataset/val/recording music/IRd-O2Ii1mU_000088_000098.mp4,IRd-O2Ii1mU,position_middle,598,False
reading book,robot dancing,kinetics-dataset/val/reading book/7HjvOjwNXus_000037_000047.mp4,7HjvOjwNXus,position_middle,4700,False
making a sandwich,baking cookies,kinetics-dataset/val/making a sandwich/iSstKUu4Qs8_000023_000033.mp4,iSstKUu4Qs8,position_middle,6121,False
marching,marching,kinetics-dataset/val/marching/9Xc_Kf9gYQU_000451_000461.mp4,9Xc_Kf9gYQU,position_middle,889,True
playing organ,playing piano,kinetics-dataset/val/playing organ/PLdphyCuyTw_000034_000044.mp4,PLdphyCuyTw,position_middle,764,False
catching fish,catching fish,kinetics-dataset/val/catching fish/c5l0PZGQ2QU_000039_000049.mp4,c5l0PZGQ2QU,position_middle,2726,True
stomping grapes,stomping grapes,kinetics-dataset/val/stomping grapes/2I3GHwg0OOs_000049_000059.mp4,2I3GHwg0OOs,position_middle,2107,True
dodgeball,washing feet,kinetics-dataset/val/dodgeball/c-rx2sUfp50_000067_000077.mp4,c-rx2sUfp50,position_middle,5264,False
diving cliff,diving cliff,kinetics-dataset/val/diving cliff/OG6bNeYSyLM_000003_000013.mp4,OG6bNeYSyLM,position_middle,703,True
cooking egg,cooking egg,kinetics-dataset/val/cooking egg/GGpw5xawjEs_000111_000121.mp4,GGpw5xawjEs,position_middle,5425,True
bending back,gymnastics tumbling,kinetics-dataset/val/bending back/_zyHfkpeitg_000076_000086.mp4,_zyHfkpeitg,position_middle,6399,False
filling eyebrows,filling eyebrows,kinetics-dataset/val/filling eyebrows/hfaihsYylPY_000106_000116.mp4,hfaihsYylPY,position_middle,2465,True
cooking egg,cooking egg,kinetics-dataset/val/cooking egg/1koxtPz76MU_000041_000051.mp4,1koxtPz76MU,position_middle,5436,True
sneezing,crying,kinetics-dataset/val/sneezing/G_J5cATQRls_000165_000175.mp4,G_J5cATQRls,position_middle,363,False
skiing (not slalom or crosscountry),skiing (not slalom or crosscountry),kinetics-dataset/val/skiing (not slalom or crosscountry)/Z68IjuREXTI_000066_000076.mp4,Z68IjuREXTI,position_middle,6452,True
making pizza,making pizza,kinetics-dataset/val/making pizza/iEg1te0LBM0_000063_000073.mp4,iEg1te0LBM0,position_middle,222,True
biking through snow,snowmobiling,kinetics-dataset/val/biking through snow/WRKPOnQZ5Mo_000010_000020.mp4,WRKPOnQZ5Mo,position_middle,1592,False
lunge,lunge,kinetics-dataset/val/lunge/4qS0q4M2b0w_000000_000010.mp4,4qS0q4M2b0w,position_middle,4203,True
gargling,drinking shots,kinetics-dataset/val/gargling/lZTso1hS7Jw_000004_000014.mp4,lZTso1hS7Jw,position_middle,4150,False
cartwheeling,cartwheeling,kinetics-dataset/val/cartwheeling/-6CM7VV8-_w_000262_000272.mp4,-6CM7VV8-_w,position_middle,5740,True
shaking hands,giving or receiving award,kinetics-dataset/val/shaking hands/Ca054foMBZ4_000031_000041.mp4,Ca054foMBZ4,position_middle,99,False
zumba,dodgeball,kinetics-dataset/val/zumba/PyGsYFhOwsA_000032_000042.mp4,PyGsYFhOwsA,position_middle,1282,False
swing dancing,tango dancing,kinetics-dataset/val/swing dancing/ImQrNf1CdhU_000081_000091.mp4,ImQrNf1CdhU,position_middle,194,False
cracking neck,brushing hair,kinetics-dataset/val/cracking neck/92de7pl5SRw_000011_000021.mp4,92de7pl5SRw,position_middle,5460,False
playing chess,air drumming,kinetics-dataset/val/playing chess/TdxmFKr3gAk_000809_000819.mp4,TdxmFKr3gAk,position_middle,6100,False
playing trombone,playing trombone,kinetics-dataset/val/playing trombone/V821ET9kM3I_000030_000040.mp4,V821ET9kM3I,position_middle,4319,True
golf driving,golf driving,kinetics-dataset/val/golf driving/IKonv-whHXo_000001_000011.mp4,IKonv-whHXo,position_middle,1106,True
golf putting,golf putting,kinetics-dataset/val/golf putting/72IUfeBD2lY_000039_000049.mp4,72IUfeBD2lY,position_middle,2556,True
skipping rope,sword fighting,kinetics-dataset/val/skipping rope/N3o3Rg0kKMw_000015_000025.mp4,N3o3Rg0kKMw,position_middle,7167,False
exercising with an exercise ball,yoga,kinetics-dataset/val/exercising with an exercise ball/AtoipJ3SZkc_001246_001256.mp4,AtoipJ3SZkc,position_middle,1032,False
somersaulting,crawling baby,kinetics-dataset/val/somersaulting/XPQ8YkMLpJ4_000000_000010.mp4,XPQ8YkMLpJ4,position_middle,3432,False
folding clothes,carrying baby,kinetics-dataset/val/folding clothes/-DLirh796uw_000039_000049.mp4,-DLirh796uw,position_middle,2253,False
marching,marching,kinetics-dataset/val/marching/AYslYdNVsMU_000272_000282.mp4,AYslYdNVsMU,position_middle,894,True
parasailing,parasailing,kinetics-dataset/val/parasailing/VV1Wr_C98WU_000091_000101.mp4,VV1Wr_C98WU,position_middle,3178,True
playing basketball,dunking basketball,kinetics-dataset/val/playing basketball/sEN_lFB9QGk_000009_000019.mp4,sEN_lFB9QGk,position_middle,808,False
cooking on campfire,blowing glass,kinetics-dataset/val/cooking on campfire/Er2f_HVtEc8_000021_000031.mp4,Er2f_HVtEc8,position_middle,1785,False
balloon blowing,balloon blowing,kinetics-dataset/val/balloon blowing/QQJ7gU1Ggn4_000037_000047.mp4,QQJ7gU1Ggn4,position_middle,1964,True
getting a tattoo,getting a tattoo,kinetics-dataset/val/getting a tattoo/XFAgYyqz2cY_000008_000018.mp4,XFAgYyqz2cY,position_middle,1618,True
eating burger,wrapping present,kinetics-dataset/val/eating burger/bbFcB6NoRr4_000458_000468.mp4,bbFcB6NoRr4,position_middle,7038,False
brushing teeth,brushing teeth,kinetics-dataset/val/brushing teeth/5G-5aOnyDwo_000016_000026.mp4,5G-5aOnyDwo,position_middle,1854,True
digging,digging,kinetics-dataset/val/digging/QKs2zgQuNjo_000396_000406.mp4,QKs2zgQuNjo,position_middle,796,True
filling eyebrows,filling eyebrows,kinetics-dataset/val/filling eyebrows/bHXSPD6b_Hg_000101_000111.mp4,bHXSPD6b_Hg,position_middle,2469,True
cutting pineapple,cutting pineapple,kinetics-dataset/val/cutting pineapple/MVZyqOVG6kw_000027_000037.mp4,MVZyqOVG6kw,position_middle,1027,True
playing cello,playing cello,kinetics-dataset/val/playing cello/knBqdxqH3O8_000075_000085.mp4,knBqdxqH3O8,position_middle,4546,True
parasailing,parasailing,kinetics-dataset/val/parasailing/FDBb26Q7Jz8_000007_000017.mp4,FDBb26Q7Jz8,position_middle,3192,True
chopping wood,chopping wood,kinetics-dataset/val/chopping wood/pmH650EmzaI_000004_000014.mp4,pmH650EmzaI,position_middle,1142,True
playing xylophone,playing xylophone,kinetics-dataset/val/playing xylophone/cfK4FnaOeSo_000010_000020.mp4,cfK4FnaOeSo,position_middle,5308,True
hula hooping,hula hooping,kinetics-dataset/val/hula hooping/0GCBMmyqa7Q_000002_000012.mp4,0GCBMmyqa7Q,position_middle,677,True
walking the dog,walking the dog,kinetics-dataset/val/walking the dog/YNdkvXWaryY_000318_000328.mp4,YNdkvXWaryY,position_middle,3674,True
assembling computer,assembling computer,kinetics-dataset/val/assembling computer/-C6BDDvJO4A_000045_000055.mp4,-C6BDDvJO4A,position_middle,3992,True
shaving legs,shaving legs,kinetics-dataset/val/shaving legs/9n_NaKdXBMI_000044_000054.mp4,9n_NaKdXBMI,position_middle,26,True
playing bass guitar,playing bass guitar,kinetics-dataset/val/playing bass guitar/U3HzxozvdCo_000204_000214.mp4,U3HzxozvdCo,position_middle,1464,True
sharpening pencil,dancing gangnam style,kinetics-dataset/val/sharpening pencil/eG4cnkg68q0_000009_000019.mp4,eG4cnkg68q0,position_middle,1544,False
crossing river,crossing river,kinetics-dataset/val/crossing river/EJqF_I2pu0o_000025_000035.mp4,EJqF_I2pu0o,position_middle,6667,True
garbage collecting,shearing sheep,kinetics-dataset/val/garbage collecting/nq5_A70nB3o_000282_000292.mp4,nq5_A70nB3o,position_middle,5195,False
golf putting,golf putting,kinetics-dataset/val/golf putting/6c_TfGwWVlQ_000033_000043.mp4,6c_TfGwWVlQ,position_middle,2550,True
